ID,Titel,Fase ID,Fase Label,Oorzaak,Impact,Gevolg,Advies,Beschrijving,Minimale Extra Reistijd (min.),Maximale Extra Reistijd (min.),Station Codes,Station Namen,Starttijd,Geschatte Eindtijd,Eindtijd,Tijdstip collectie
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T04:42:30
6052788,Den Haag - Rotterdam; Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVC, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag Centraal, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:42:30
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:42:30
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T04:51:52
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:51:52
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:51:52
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T04:59:36
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:59:36
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T04:59:36
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T05:25:04
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:25:04
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:25:04
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T05:39:04
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:39:04
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:39:04
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T05:46:45
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:46:45
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T06:15:00+0100,2025-01-01T06:15:00+0100,2025-01-01T05:46:45
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T05:54:45
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T05:54:45
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T06:15:00+0100,2025-01-01T06:15:00+0100,2025-01-01T05:54:45
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T06:11:03
6052788,Leiden - Rotterdam.,1b,Gevolgen bekend,aanrijding,4,geen treinen,,Door een aanrijding: tussen Delft en Schiedam Centrum rijden er geen treinen.,,,"DT, DTCP, DVNK, GV, GVM, GVMW, LAA, LEDN, RSW, RTD, SDM, VST","De Vink, Delft, Delft Campus, Den Haag HS, Den Haag Laan v NOI, Den Haag Mariahoeve, Den Haag Moerwijk, Leiden Centraal, Rijswijk, Rotterdam Centraal, Schiedam Centrum, Voorschoten",2025-01-01T04:11:47+0100,2025-01-01T07:30:00+0100,2025-01-01T07:30:00+0100,2025-01-01T06:11:03
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T06:15:00+0100,2025-01-01T06:15:00+0100,2025-01-01T06:11:03
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T06:29:41
6052789,Schiphol - Rotterdam.,1b,Gevolgen bekend,een verstoring elders,1,extra drukte vanwege een omreisroute,,Door een verstoring elders: tussen Schiphol Airport en Rotterdam Centraal zijn er volle treinen en mogelijk een langere reistijd.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T06:15:00+0100,2025-01-01T06:15:00+0100,2025-01-01T06:29:41
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T06:40:19
6052789,Schiphol - Rotterdam.,4,Storing voorbij,een verstoring elders,1,beperkingen voorbij,,Tussen Schiphol Airport en Rotterdam Centraal zijn de beperkingen voorbij.,,,"HFD, RTD, SHL","Hoofddorp, Rotterdam Centraal, Schiphol Airport",2025-01-01T04:15:31+0100,2025-01-01T06:45:00+0100,2025-01-01T06:45:00+0100,2025-01-01T06:40:19
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T06:48:13
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-01T23:59:00+0100,2025-01-01T23:59:00+0100,2025-01-01T06:55:56
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-03T00:15:00+0100,2025-01-03T00:15:00+0100,2025-01-01T07:19:10
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-03T00:15:00+0100,2025-01-03T00:15:00+0100,2025-01-01T07:41:05
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-03T00:15:00+0100,2025-01-03T00:15:00+0100,2025-01-01T07:50:40
6052707,Maastricht - Heerlen - Aachen.,3,Vervangend vervoer,beperkingen materieel,2,geen Sneltreinen,er rijden snelbussen,Door beperkingen in de materieelinzet: tussen Heerlen en Maastricht rijden er geen Sneltreinen.,,,"AHBF, EGHM, HRL, HRLW, HZ, KMR, LG, MES, MT, MTN, SGL, SOG, VDL, VK","Aachen Hbf, Eygelshoven Markt, Heerlen, Heerlen Woonboulevard, Herzogenrath, Houthem-St. Gerlach, Klimmen-Ransdaal, Landgraaf, Maastricht, Maastricht Noord, Meerssen, Schin op Geul, Valkenburg, Voerendaal",2024-12-27T07:43:49+0100,2025-01-03T00:15:00+0100,2025-01-03T00:15:00+0100,2025-01-01T07:58:39
